27.660653	27.660653	breath
34.469602	34.469602	breath
37.700777	37.700777	breath (?)
102.950403	102.950403	page turn
46.734653	47.875068	"her kind"
72.159199	72.964197	"her kind"
99.998741	101.027350	"her kind"
0.250000	15.540949	Introduction
19.200000	20.050000	title
21.320000	47.875068	stanza 1
48.570000	72.964197	stanza 2
76.260000	101.027350	stanza 3
